Outlet_ID,Records,Total_Marketing_Spend,Total_Sales_Revenue,Total_Orders,Average_Conversion_Rate,Revenue_Per_Marketing_Rupee,Marketing_Spend_Percentage,Marketing_Effectiveness_Score,Effectiveness_Category,Marketing_Category,Alert_Level,Marketing_Insights,Recommendations
OUT0055,38,2584834.75,57138370.74,32041.0,15.996315789473684,22.10523157815021,4.523815986566928,54.19,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹2,584,834.75 against sales revenue of ₹57,138,370.74. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 32,041 orders from ₹57,138,370.74 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is among the stronger outlet results.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities. Continue monitoring successful campaigns and consider scaling effective activities."
OUT0056,41,2558836.25,50738980.94,45685.0,17.16,19.828928459177487,5.043136859658025,52.88,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹2,558,836.25 against sales revenue of ₹50,738,980.94. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 45,685 orders from ₹50,738,980.94 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is within the middle range of outlet performance.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0057,38,1660429.48,33640411.67,73284.0,18.030526315789473,20.260066491953637,4.935817956950704,57.49,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,660,429.48 against sales revenue of ₹33,640,411.67. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 73,284 orders from ₹33,640,411.67 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0058,40,1444425.31,29713698.83,44746.0,20.095750000000002,20.571294773282528,4.861142728355506,56.46,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,444,425.31 against sales revenue of ₹29,713,698.83. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 44,746 orders from ₹29,713,698.83 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0059,37,2240055.1,44415253.08,73668.0,27.16378378378378,19.82775025489328,5.043436532862373,64.39,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹2,240,055.10 against sales revenue of ₹44,415,253.08. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 73,668 orders from ₹44,415,253.08 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0060,39,2431219.55,44708258.519999996,67841.0,18.724102564102566,18.389231248161032,5.4379652227169775,54.29,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹2,431,219.55 against sales revenue of ₹44,708,258.52. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 67,841 orders from ₹44,708,258.52 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is below the lower-performing outlet range.",Review campaigns and redirect marketing spending toward better-performing activities.
OUT0061,38,7605510.25,161117782.74,101667.0,29.08894736842105,21.184348905453124,4.720466059462357,71.48,Moderate,High Performing,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹7,605,510.25 against sales revenue of ₹161,117,782.74. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 101,667 orders from ₹161,117,782.74 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is among the stronger outlet results.",Continue monitoring successful campaigns and consider scaling effective activities.
OUT0062,39,686802.96,14231407.94,29344.0,23.40820512820513,20.721238504854433,4.8259663618355955,57.71,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹686,802.96 against sales revenue of ₹14,231,407.94. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 29,344 orders from ₹14,231,407.94 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0063,37,3588735.13,69624314.76,49158.0,17.85108108108108,19.400795053938687,5.154427935658148,53.13,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹3,588,735.13 against sales revenue of ₹69,624,314.76. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 49,158 orders from ₹69,624,314.76 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0064,39,2177924.38,41237816.43,49883.0,20.29307692307692,18.934457416744653,5.281376582334236,54.46,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹2,177,924.38 against sales revenue of ₹41,237,816.43. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 49,883 orders from ₹41,237,816.43 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is below the lower-performing outlet range.",Review campaigns and redirect marketing spending toward better-performing activities.
OUT0065,39,2526156.89,51306949.01,90128.0,23.403589743589745,20.31027811974101,4.923615492138577,63.96,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹2,526,156.89 against sales revenue of ₹51,306,949.01. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 90,128 orders from ₹51,306,949.01 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0066,39,2398393.88,47539237.5,29966.0,18.45307692307692,19.821280356169023,5.045082769785695,52.15,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹2,398,393.88 against sales revenue of ₹47,539,237.50. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 29,966 orders from ₹47,539,237.50 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0067,38,9247088.65,179760024.29,99867.0,20.52578947368421,19.439634580555254,5.144129617540563,61.22,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹9,247,088.65 against sales revenue of ₹179,760,024.29. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 99,867 orders from ₹179,760,024.29 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0068,40,4890765.92,98670793.62,62240.0,17.2095,20.174916410638602,4.956650028411922,55.4,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹4,890,765.92 against sales revenue of ₹98,670,793.62. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 62,240 orders from ₹98,670,793.62 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is within the middle range of outlet performance.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0069,40,1635160.72,33046761.77,49130.0,15.89225,20.210100062824406,4.948021023604214,52.87,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,635,160.72 against sales revenue of ₹33,046,761.77. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 49,130 orders from ₹33,046,761.77 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is within the middle range of outlet performance.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
